Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,3,20,1,1825,1418,2012,1518,MQ,3234,N301AE,107,60,59,294,247,ABI,DFW,158,24,24,0,,0,0,44,47,0,203
2006,3,21,2,NA,1418,NA,1518,MQ,3234,0,NA,60,NA,NA,NA,ABI,DFW,158,0,0,1,A,0,0,0,0,0,0
2006,3,22,3,1418,1418,1518,1518,MQ,3234,N383AE,60,60,41,0,0,ABI,DFW,158,8,11,0,,0,0,0,0,0,0
2006,3,23,4,1414,1418,1511,1518,MQ,3234,N323AE,57,60,41,-7,-4,ABI,DFW,158,10,6,0,,0,0,0,0,0,0
2006,3,24,5,1423,1418,1515,1518,MQ,3234,N381AE,52,60,40,-3,5,ABI,DFW,158,6,6,0,,0,0,0,0,0,0
2006,3,25,6,1417,1418,1514,1518,MQ,3234,N376AE,57,60,39,-4,-1,ABI,DFW,158,12,6,0,,0,0,0,0,0,0
2006,3,26,7,1413,1418,1505,1518,MQ,3234,N383AE,52,60,39,-13,-5,ABI,DFW,158,9,4,0,,0,0,0,0,0,0
2006,3,27,1,1426,1418,1547,1518,MQ,3234,N374AE,81,60,46,29,8,ABI,DFW,158,9,26,0,,0,8,0,21,0,0
2006,3,28,2,1417,1418,1520,1518,MQ,3234,N381AE,63,60,40,2,-1,ABI,DFW,158,13,10,0,,0,0,0,0,0,0
2006,3,29,3,1413,1418,1506,1518,MQ,3234,N238AE,53,60,38,-12,-5,ABI,DFW,158,11,4,0,,0,0,0,0,0,0
2006,3,30,4,1413,1418,1517,1518,MQ,3234,N263AE,64,60,49,-1,-5,ABI,DFW,158,9,6,0,,0,0,0,0,0,0
2006,3,31,5,1418,1418,1523,1518,MQ,3234,N381AE,65,60,44,5,0,ABI,DFW,158,8,13,0,,0,0,0,0,0,0
2006,3,2,4,1356,1347,1507,1505,MQ,3235,N381AE,71,78,51,2,9,DFW,SJT,228,5,15,0,,0,0,0,0,0,0
2006,3,3,5,1345,1347,1458,1505,MQ,3235,N400BR,73,78,57,-7,-2,DFW,SJT,228,2,14,0,,0,0,0,0,0,0
2006,3,4,6,1346,1347,1515,1505,MQ,3235,N324AE,89,78,60,10,-1,DFW,SJT,228,6,23,0,,0,0,0,0,0,0
2006,3,5,7,1346,1347,1505,1505,MQ,3235,N324AE,79,78,57,0,-1,DFW,SJT,228,5,17,0,,0,0,0,0,0,0
2006,3,6,1,1357,1347,1512,1505,MQ,3235,N376AE,75,78,56,7,10,DFW,SJT,228,5,14,0,,0,0,0,0,0,0
2006,3,7,2,1357,1347,1511,1505,MQ,3235,N340RC,74,78,60,6,10,DFW,SJT,228,2,12,0,,0,0,0,0,0,0
2006,3,8,3,1427,1347,1546,1505,MQ,3235,N376AE,79,78,65,41,40,DFW,SJT,228,2,12,0,,0,40,0,1,0,0
2006,3,9,4,1427,1347,1556,1505,MQ,3235,N400BR,89,78,57,51,40,DFW,SJT,228,4,28,0,,0,0,3,11,0,37
2006,3,10,5,1346,1347,1502,1505,MQ,3235,N381AE,76,78,61,-3,-1,DFW,SJT,228,2,13,0,,0,0,0,0,0,0
2006,3,11,6,1343,1347,1509,1505,MQ,3235,N383AE,86,78,70,4,-4,DFW,SJT,228,3,13,0,,0,0,0,0,0,0
2006,3,12,7,1347,1347,1507,1505,MQ,3235,N340RC,80,78,62,2,0,DFW,SJT,228,4,14,0,,0,0,0,0,0,0
2006,3,13,1,1444,1347,1613,1505,MQ,3235,N263AE,89,78,61,68,57,DFW,SJT,228,3,25,0,,0,57,0,11,0,0
2006,3,14,2,1433,1347,1542,1505,MQ,3235,N374AE,69,78,50,37,46,DFW,SJT,228,4,15,0,,0,35,0,0,0,2
2006,3,15,3,1345,1347,1501,1505,MQ,3235,N376AE,76,78,58,-4,-2,DFW,SJT,228,2,16,0,,0,0,0,0,0,0
2006,3,16,4,1345,1347,1514,1505,MQ,3235,N383AE,89,78,63,9,-2,DFW,SJT,228,7,19,0,,0,0,0,0,0,0
2006,3,17,5,1342,1347,1501,1505,MQ,3235,N387AE,79,78,57,-4,-5,DFW,SJT,228,5,17,0,,0,0,0,0,0,0
2006,3,18,6,1451,1347,1628,1505,MQ,3235,N340RC,97,78,68,83,64,DFW,SJT,228,4,25,0,,0,0,0,19,0,64
2006,3,19,7,NA,1347,NA,1505,MQ,3235,0,NA,78,NA,NA,NA,DFW,SJT,228,0,0,1,B,0,0,0,0,0,0
2006,3,20,1,1429,1347,1611,1505,MQ,3235,N238AE,102,78,81,66,42,DFW,SJT,228,5,16,0,,0,0,42,24,0,0
2006,3,21,2,NA,1347,NA,1505,MQ,3235,0,NA,78,NA,NA,NA,DFW,SJT,228,0,0,1,A,0,0,0,0,0,0
2006,3,22,3,1513,1347,1632,1505,MQ,3235,N340RC,79,78,60,87,86,DFW,SJT,228,2,17,0,,0,86,0,1,0,0
2006,3,23,4,1347,1347,1516,1505,MQ,3235,N324AE,89,78,59,11,0,DFW,SJT,228,7,23,0,,0,0,0,0,0,0
2006,3,24,5,1346,1347,1505,1505,MQ,3235,N374AE,79,78,54,0,-1,DFW,SJT,228,3,22,0,,0,0,0,0,0,0
2006,3,25,6,1342,1347,1459,1505,MQ,3235,N387AE,77,78,59,-6,-5,DFW,SJT,228,6,12,0,,0,0,0,0,0,0
2006,3,26,7,1349,1347,1457,1505,MQ,3235,N263AE,68,78,56,-8,2,DFW,SJT,228,2,10,0,,0,0,0,0,0,0
2006,3,27,1,1341,1347,1505,1505,MQ,3235,N340RC,84,78,54,0,-6,DFW,SJT,228,5,25,0,,0,0,0,0,0,0
2006,3,28,2,1346,1347,1457,1505,MQ,3235,N400BR,71,78,54,-8,-1,DFW,SJT,228,3,14,0,,0,0,0,0,0,0
2006,3,29,3,1349,1347,1505,1505,MQ,3235,N301AE,76,78,58,0,2,DFW,SJT,228,2,16,0,,0,0,0,0,0,0
2006,3,30,4,1354,1347,1507,1505,MQ,3235,N387AE,73,78,59,2,7,DFW,SJT,228,2,12,0,,0,0,0,0,0,0
2006,3,31,5,1353,1347,1507,1505,MQ,3235,N238AE,74,78,59,2,6,DFW,SJT,228,3,12,0,,0,0,0,0,0,0
2006,3,2,4,1534,1530,1649,1645,MQ,3236,N381AE,75,75,55,4,4,SJT,DFW,228,9,11,0,,0,0,0,0,0,0
2006,3,3,5,1530,1530,1645,1645,MQ,3236,N400BR,75,75,54,0,0,SJT,DFW,228,10,11,0,,0,0,0,0,0,0
2006,3,4,6,1530,1530,1648,1645,MQ,3236,N324AE,78,75,56,3,0,SJT,DFW,228,10,12,0,,0,0,0,0,0,0
2006,3,5,7,1528,1530,1643,1645,MQ,3236,N324AE,75,75,50,-2,-2,SJT,DFW,228,12,13,0,,0,0,0,0,0,0
2006,3,6,1,1532,1530,1646,1645,MQ,3236,N376AE,74,75,53,1,2,SJT,DFW,228,11,10,0,,0,0,0,0,0,0
2006,3,7,2,1535,1530,1645,1645,MQ,3236,N340RC,70,75,54,0,5,SJT,DFW,228,11,5,0,,0,0,0,0,0,0
2006,3,8,3,1615,1530,1718,1645,MQ,3236,N376AE,63,75,50,33,45,SJT,DFW,228,9,4,0,,0,7,0,0,0,26
2006,3,9,4,1616,1530,1731,1645,MQ,3236,N400BR,75,75,52,46,46,SJT,DFW,228,14,9,0,,0,0,0,0,0,46
2006,3,10,5,1526,1530,1638,1645,MQ,3236,N381AE,72,75,56,-7,-4,SJT,DFW,228,7,9,0,,0,0,0,0,0,0
2006,3,11,6,1533,1530,1649,1645,MQ,3236,N383AE,76,75,50,4,3,SJT,DFW,228,15,11,0,,0,0,0,0,0,0
2006,3,12,7,1528,1530,1637,1645,MQ,3236,N340RC,69,75,55,-8,-2,SJT,DFW,228,7,7,0,,0,0,0,0,0,0
2006,3,13,1,1633,1530,1745,1645,MQ,3236,N263AE,72,75,48,60,63,SJT,DFW,228,9,15,0,,0,0,0,0,0,60
2006,3,14,2,1602,1530,1706,1645,MQ,3236,N374AE,64,75,48,21,32,SJT,DFW,228,7,9,0,,0,0,0,0,0,21
2006,3,15,3,1526,1530,1627,1645,MQ,3236,N376AE,61,75,52,-18,-4,SJT,DFW,228,5,4,0,,0,0,0,0,0,0
2006,3,16,4,1526,1530,1640,1645,MQ,3236,N383AE,74,75,49,-5,-4,SJT,DFW,228,13,12,0,,0,0,0,0,0,0
2006,3,17,5,1525,1530,1631,1645,MQ,3236,N387AE,66,75,50,-14,-5,SJT,DFW,228,10,6,0,,0,0,0,0,0,0
2006,3,18,6,1648,1530,1758,1645,MQ,3236,N340RC,70,75,53,73,78,SJT,DFW,228,9,8,0,,0,0,0,0,0,73
2006,3,19,7,NA,1530,NA,1645,MQ,3236,0,NA,75,NA,NA,NA,SJT,DFW,228,0,0,1,B,0,0,0,0,0,0
2006,3,20,1,1717,1530,1842,1645,MQ,3236,N238AE,85,75,63,117,107,SJT,DFW,228,12,10,0,,0,0,46,10,0,61
2006,3,21,2,NA,1530,NA,1645,MQ,3236,0,NA,75,NA,NA,NA,SJT,DFW,228,0,0,1,A,0,0,0,0,0,0
2006,3,22,3,1648,1530,1800,1645,MQ,3236,N340RC,72,75,53,75,78,SJT,DFW,228,10,9,0,,0,0,0,0,0,75
2006,3,23,4,1534,1530,1649,1645,MQ,3236,N324AE,75,75,53,4,4,SJT,DFW,228,12,10,0,,0,0,0,0,0,0
2006,3,24,5,1528,1530,1635,1645,MQ,3236,N374AE,67,75,51,-10,-2,SJT,DFW,228,7,9,0,,0,0,0,0,0,0
2006,3,25,6,1525,1530,1636,1645,MQ,3236,N387AE,71,75,53,-9,-5,SJT,DFW,228,12,6,0,,0,0,0,0,0,0
2006,3,26,7,1521,1530,1626,1645,MQ,3236,N263AE,65,75,52,-19,-9,SJT,DFW,228,6,7,0,,0,0,0,0,0,0
2006,3,27,1,1529,1530,1646,1645,MQ,3236,N340RC,77,75,52,1,-1,SJT,DFW,228,11,14,0,,0,0,0,0,0,0
2006,3,28,2,1529,1530,1642,1645,MQ,3236,N400BR,73,75,56,-3,-1,SJT,DFW,228,8,9,0,,0,0,0,0,0,0
2006,3,29,3,1530,1530,1641,1645,MQ,3236,N301AE,71,75,52,-4,0,SJT,DFW,228,9,10,0,,0,0,0,0,0,0
2006,3,30,4,1527,1530,1639,1645,MQ,3236,N387AE,72,75,56,-6,-3,SJT,DFW,228,5,11,0,,0,0,0,0,0,0
2006,3,31,5,1530,1530,1643,1645,MQ,3236,N238AE,73,75,56,-2,0,SJT,DFW,228,7,10,0,,0,0,0,0,0,0
2006,3,1,3,1242,1240,1343,1350,MQ,3239,N263AE,61,70,42,-7,2,DFW,ABI,158,5,14,0,,0,0,0,0,0,0
2006,3,2,4,1315,1240,1420,1348,MQ,3239,N376AE,65,68,36,32,35,DFW,ABI,158,4,25,0,,0,32,0,0,0,0
2006,3,3,5,1236,1240,1346,1348,MQ,3239,N376AE,70,68,47,-2,-4,DFW,ABI,158,3,20,0,,0,0,0,0,0,0
2006,3,4,6,1240,1240,1342,1348,MQ,3239,N376AE,62,68,39,-6,0,DFW,ABI,158,4,19,0,,0,0,0,0,0,0
2006,3,5,7,1233,1240,1332,1348,MQ,3239,N263AE,59,68,43,-16,-7,DFW,ABI,158,4,12,0,,0,0,0,0,0,0
2006,3,6,1,1246,1240,1349,1348,MQ,3239,N387AE,63,68,38,1,6,DFW,ABI,158,3,22,0,,0,0,0,0,0,0
2006,3,7,2,1238,1240,1335,1348,MQ,3239,N301AE,57,68,41,-13,-2,DFW,ABI,158,4,12,0,,0,0,0,0,0,0
2006,3,8,3,1344,1240,1443,1348,MQ,3239,N329AE,59,68,42,55,64,DFW,ABI,158,3,14,0,,0,55,0,0,0,0
2006,3,9,4,1342,1240,1500,1348,MQ,3239,N387AE,78,68,51,72,62,DFW,ABI,158,4,23,0,,0,0,14,10,0,48
2006,3,10,5,1235,1240,1340,1348,MQ,3239,N387AE,65,68,43,-8,-5,DFW,ABI,158,7,15,0,,0,0,0,0,0,0
2006,3,11,6,1236,1240,1338,1348,MQ,3239,N301AE,62,68,39,-10,-4,DFW,ABI,158,6,17,0,,0,0,0,0,0,0
2006,3,12,7,1236,1240,1340,1348,MQ,3239,N383AE,64,68,42,-8,-4,DFW,ABI,158,7,15,0,,0,0,0,0,0,0
2006,3,13,1,1506,1240,1625,1348,MQ,3239,N340RC,79,68,40,157,146,DFW,ABI,158,5,34,0,,0,146,0,11,0,0
2006,3,14,2,1458,1240,1607,1348,MQ,3239,N238AE,69,68,45,139,138,DFW,ABI,158,2,22,0,,0,122,0,1,0,16
2006,3,15,3,1235,1240,1337,1348,MQ,3239,N329AE,62,68,44,-11,-5,DFW,ABI,158,4,14,0,,0,0,0,0,0,0
2006,3,16,4,1238,1240,1342,1348,MQ,3239,N340RC,64,68,43,-6,-2,DFW,ABI,158,6,15,0,,0,0,0,0,0,0
2006,3,17,5,1234,1240,1332,1348,MQ,3239,N381AE,58,68,39,-16,-6,DFW,ABI,158,4,15,0,,0,0,0,0,0,0
2006,3,18,6,1306,1240,1404,1348,MQ,3239,N374AE,58,68,42,16,26,DFW,ABI,158,3,13,0,,0,0,2,0,0,14
2006,3,19,7,NA,1240,NA,1348,MQ,3239,0,NA,68,NA,NA,NA,DFW,ABI,158,0,0,1,B,0,0,0,0,0,0
2006,3,20,1,1452,1240,1721,1348,MQ,3239,N301AE,149,68,57,213,132,DFW,ABI,158,4,88,0,,0,0,41,81,0,91
2006,3,21,2,NA,1240,NA,1348,MQ,3239,0,NA,68,NA,NA,NA,DFW,ABI,158,0,0,1,A,0,0,0,0,0,0
2006,3,22,3,1237,1240,1350,1348,MQ,3239,N383AE,73,68,37,2,-3,DFW,ABI,158,8,28,0,,0,0,0,0,0,0
2006,3,23,4,1242,1240,1345,1348,MQ,3239,N323AE,63,68,38,-3,2,DFW,ABI,158,4,21,0,,0,0,0,0,0,0
2006,3,24,5,1304,1240,1358,1348,MQ,3239,N381AE,54,68,37,10,24,DFW,ABI,158,3,14,0,,0,0,0,0,0,0
2006,3,25,6,1239,1240,1354,1348,MQ,3239,N376AE,75,68,37,6,-1,DFW,ABI,158,4,34,0,,0,0,0,0,0,0
2006,3,26,7,1237,1240,1329,1348,MQ,3239,N383AE,52,68,38,-19,-3,DFW,ABI,158,2,12,0,,0,0,0,0,0,0
2006,3,27,1,1235,1240,1355,1348,MQ,3239,N374AE,80,68,48,7,-5,DFW,ABI,158,6,26,0,,0,0,0,0,0,0
2006,3,28,2,1310,1240,1406,1348,MQ,3239,N381AE,56,68,38,18,30,DFW,ABI,158,3,15,0,,0,18,0,0,0,0
2006,3,29,3,1234,1240,1342,1348,MQ,3239,N238AE,68,68,40,-6,-6,DFW,ABI,158,3,25,0,,0,0,0,0,0,0
2006,3,30,4,1239,1240,1342,1348,MQ,3239,N263AE,63,68,44,-6,-1,DFW,ABI,158,2,17,0,,0,0,0,0,0,0
2006,3,31,5,1239,1240,1345,1348,MQ,3239,N381AE,66,68,39,-3,-1,DFW,ABI,158,6,21,0,,0,0,0,0,0,0
2006,3,1,3,1919,1917,2023,2029,MQ,3241,N329AE,64,72,40,-6,2,DFW,CLL,164,7,17,0,,0,0,0,0,0,0
2006,3,2,4,1913,1915,2028,2026,MQ,3241,N263AE,75,71,42,2,-2,DFW,CLL,164,8,25,0,,0,0,0,0,0,0
2006,3,3,5,2019,1915,2120,2026,MQ,3241,N381AE,61,71,41,54,64,DFW,CLL,164,6,14,0,,0,54,0,0,0,0
2006,3,4,6,1911,1915,2014,2026,MQ,3241,N301AE,63,71,45,-12,-4,DFW,CLL,164,4,14,0,,0,0,0,0,0,0
2006,3,5,7,1909,1915,2002,2026,MQ,3241,N381AE,53,71,37,-24,-6,DFW,CLL,164,4,12,0,,0,0,0,0,0,0
2006,3,6,1,1909,1915,2008,2026,MQ,3241,N324AE,59,71,40,-18,-6,DFW,CLL,164,8,11,0,,0,0,0,0,0,0
2006,3,7,2,1908,1915,2012,2026,MQ,3241,N400BR,64,71,40,-14,-7,DFW,CLL,164,5,19,0,,0,0,0,0,0,0
2006,3,8,3,1922,1915,2021,2026,MQ,3241,N400BR,59,71,44,-5,7,DFW,CLL,164,5,10,0,,0,0,0,0,0,0
2006,3,9,4,2010,1915,2059,2026,MQ,3241,N324AE,49,71,38,33,55,DFW,CLL,164,3,8,0,,0,0,33,0,0,0
2006,3,10,5,1911,1915,2010,2026,MQ,3241,N340RC,59,71,44,-16,-4,DFW,CLL,164,3,12,0,,0,0,0,0,0,0
2006,3,11,6,1911,1915,2007,2026,MQ,3241,N340RC,56,71,43,-19,-4,DFW,CLL,164,3,10,0,,0,0,0,0,0,0
2006,3,12,7,1913,1915,2016,2026,MQ,3241,N400BR,63,71,40,-10,-2,DFW,CLL,164,4,19,0,,0,0,0,0,0,0
2006,3,13,1,1909,1915,2016,2026,MQ,3241,N376AE,67,71,37,-10,-6,DFW,CLL,164,7,23,0,,0,0,0,0,0,0
2006,3,14,2,2015,1915,2115,2026,MQ,3241,N263AE,60,71,43,49,60,DFW,CLL,164,6,11,0,,0,49,0,0,0,0
2006,3,15,3,1911,1915,2012,2026,MQ,3241,N387AE,61,71,41,-14,-4,DFW,CLL,164,3,17,0,,0,0,0,0,0,0
2006,3,16,4,1910,1915,2008,2026,MQ,3241,N324AE,58,71,39,-18,-5,DFW,CLL,164,4,15,0,,0,0,0,0,0,0
2006,3,17,5,1910,1915,2012,2026,MQ,3241,N301AE,62,71,41,-14,-5,DFW,CLL,164,6,15,0,,0,0,0,0,0,0
2006,3,18,6,1945,1915,2057,2026,MQ,3241,N238AE,72,71,49,31,30,DFW,CLL,164,7,16,0,,0,30,0,1,0,0
2006,3,19,7,2009,1915,2110,2026,MQ,3241,N400BR,61,71,49,44,54,DFW,CLL,164,3,9,0,,0,0,44,0,0,0
2006,3,20,1,2157,1915,2305,2026,MQ,3241,N374AE,68,71,38,159,162,DFW,CLL,164,8,22,0,,0,0,158,0,0,1
2006,3,21,2,NA,1915,NA,2026,MQ,3241,0,NA,71,NA,NA,NA,DFW,CLL,164,0,0,1,A,0,0,0,0,0,0
2006,3,22,3,1913,1915,2012,2026,MQ,3241,N376AE,59,71,40,-14,-2,DFW,CLL,164,3,16,0,,0,0,0,0,0,0
2006,3,23,4,1914,1915,2007,2026,MQ,3241,N238AE,53,71,43,-19,-1,DFW,CLL,164,3,7,0,,0,0,0,0,0,0
2006,3,24,5,1909,1915,2001,2026,MQ,3241,N340RC,52,71,37,-25,-6,DFW,CLL,164,2,13,0,,0,0,0,0,0,0
2006,3,25,6,1911,1915,2017,2026,MQ,3241,N340RC,66,71,40,-9,-4,DFW,CLL,164,7,19,0,,0,0,0,0,0,0
2006,3,26,7,1913,1915,2016,2026,MQ,3241,N400BR,63,71,41,-10,-2,DFW,CLL,164,6,16,0,,0,0,0,0,0,0
2006,3,27,1,1910,1915,2011,2026,MQ,3241,N329AE,61,71,43,-15,-5,DFW,CLL,164,3,15,0,,0,0,0,0,0,0
2006,3,28,2,2004,1915,2103,2026,MQ,3241,N263AE,59,71,39,37,49,DFW,CLL,164,6,14,0,,0,37,0,0,0,0
2006,3,29,3,1922,1915,2018,2026,MQ,3241,N376AE,56,71,42,-8,7,DFW,CLL,164,3,11,0,,0,0,0,0,0,0
2006,3,30,4,1911,1915,2007,2026,MQ,3241,N324AE,56,71,42,-19,-4,DFW,CLL,164,5,9,0,,0,0,0,0,0,0
2006,3,31,5,1910,1915,2011,2026,MQ,3241,N323AE,61,71,43,-15,-5,DFW,CLL,164,6,12,0,,0,0,0,0,0,0
2006,4,10,1,1755,1630,1901,1735,WN,1885,N433,66,65,54,86,85,SAN,LAS,258,3,9,0,,0,75,0,1,0,10
2006,4,10,1,2102,2015,2212,2125,WN,1933,N419,70,70,57,47,47,SAN,LAS,258,3,10,0,,0,47,0,0,0,0
2006,4,10,1,1534,1520,1640,1630,WN,1988,N757,66,70,49,10,14,SAN,LAS,258,10,7,0,,0,0,0,0,0,0
2006,4,10,1,1250,1240,1352,1350,WN,1997,N695SW,62,70,50,2,10,SAN,LAS,258,4,8,0,,0,0,0,0,0,0
2006,4,10,1,1950,1845,2100,1950,WN,2224,N745SW,70,65,55,70,65,SAN,LAS,258,5,10,0,,0,60,0,5,0,5
2006,4,10,1,2105,2110,2215,2220,WN,2411,N397SW,70,70,55,-5,-5,SAN,LAS,258,5,10,0,,0,0,0,0,0,0
2006,4,10,1,1125,1120,1228,1230,WN,2581,N343,63,70,50,-2,5,SAN,LAS,258,3,10,0,,0,0,0,0,0,0
2006,4,10,1,1140,1135,1635,1635,WN,794,N717SA,175,180,153,0,5,SAN,MCI,1333,2,20,0,,0,0,0,0,0,0
2006,4,10,1,1602,1605,2045,2105,WN,2414,N488,163,180,150,-20,-3,SAN,MCI,1333,5,8,0,,0,0,0,0,0,0
2006,4,10,1,1403,1355,1933,1945,WN,590,N214,210,230,197,-12,8,SAN,MDW,1728,3,10,0,,0,0,0,0,0,0
2006,4,10,1,630,630,1159,1220,WN,1015,N231,209,230,196,-21,0,SAN,MDW,1728,3,10,0,,0,0,0,0,0,0
2006,4,10,1,1835,1825,2350,5,WN,1054,N492,195,220,185,-15,10,SAN,MDW,1728,5,5,0,,0,0,0,0,0,0
2006,4,10,1,1000,1000,1535,1550,WN,2416,N442,215,230,202,-15,0,SAN,MDW,1728,5,8,0,,0,0,0,0,0,0
2006,4,10,1,1355,1350,1519,1515,WN,421,N731,84,85,68,4,5,SAN,OAK,446,4,12,0,,0,0,0,0,0,0
2006,4,10,1,1630,1630,1748,1755,WN,422,N360,78,85,69,-7,0,SAN,OAK,446,3,6,0,,0,0,0,0,0,0
2006,4,10,1,940,915,1058,1040,WN,622,N385SW,78,85,69,18,25,SAN,OAK,446,3,6,0,,0,4,0,0,0,14
2006,4,10,1,1730,1735,1849,1900,WN,699,N649SW,79,85,70,-11,-5,SAN,OAK,446,3,6,0,,0,0,0,0,0,0
2006,4,10,1,2135,2110,2258,2235,WN,771,N613SW,83,85,71,23,25,SAN,OAK,446,2,10,0,,0,13,0,0,0,10
2006,4,10,1,720,720,835,845,WN,796,N678,75,85,65,-10,0,SAN,OAK,446,4,6,0,,0,0,0,0,0,0
2006,4,10,1,1447,1430,1600,1555,WN,823,N680,73,85,61,5,17,SAN,OAK,446,5,7,0,,0,0,0,0,0,0
2006,4,10,1,750,750,910,915,WN,952,N311,80,85,65,-5,0,SAN,OAK,446,5,10,0,,0,0,0,0,0,0
2006,4,10,1,1815,1805,1929,1930,WN,979,N454,74,85,64,-1,10,SAN,OAK,446,4,6,0,,0,0,0,0,0,0
2006,4,10,1,1700,1700,1833,1825,WN,1216,N338,93,85,70,8,0,SAN,OAK,446,3,20,0,,0,0,0,0,0,0
2006,4,10,1,1120,1105,1245,1235,WN,1290,N454,85,90,65,10,15,SAN,OAK,446,5,15,0,,0,0,0,0,0,0
2006,4,10,1,1940,1855,2122,2020,WN,1542,N776,102,85,78,62,45,SAN,OAK,446,6,18,0,,0,9,0,17,0,36
2006,4,10,1,1500,1500,1618,1625,WN,1590,N351,78,85,67,-7,0,SAN,OAK,446,3,8,0,,0,0,0,0,0,0
2006,4,10,1,1240,1230,1400,1400,WN,2379,N617SW,80,90,66,0,10,SAN,OAK,446,4,10,0,,0,0,0,0,0,0
2006,4,10,1,635,635,750,805,WN,2419,N712SW,75,90,63,-15,0,SAN,OAK,446,4,8,0,,0,0,0,0,0,0
2006,4,10,1,1000,1000,1120,1130,WN,2424,N306SW,80,90,65,-10,0,SAN,OAK,446,5,10,0,,0,0,0,0,0,0
2006,4,10,1,1555,1545,1716,1710,WN,2430,N308SW,81,85,68,6,10,SAN,OAK,446,3,10,0,,0,0,0,0,0,0
2006,4,10,1,2000,1925,2133,2055,WN,2436,N767,93,90,75,38,35,SAN,OAK,446,3,15,0,,0,35,0,3,0,0
2006,4,10,1,2020,2020,2155,2145,WN,2437,N322,95,85,80,10,0,SAN,OAK,446,5,10,0,,0,0,0,0,0,0
2006,4,10,1,835,830,1000,955,WN,2975,N321,85,85,68,5,5,SAN,OAK,446,5,12,0,,0,0,0,0,0,0
2006,4,10,1,835,835,935,945,WN,915,N480,60,70,43,-10,0,SAN,PHX,304,7,10,0,,0,0,0,0,0,0
2006,4,10,1,1037,1020,1140,1130,WN,1106,N307SW,63,70,48,10,17,SAN,PHX,304,5,10,0,,0,0,0,0,0,0
2006,4,10,1,2130,2130,2225,2235,WN,1367,N655WN,55,65,45,-10,0,SAN,PHX,304,5,5,0,,0,0,0,0,0,0
2006,4,10,1,730,730,830,835,WN,1703,N696SW,60,65,45,-5,0,SAN,PHX,304,5,10,0,,0,0,0,0,0,0
2006,4,10,1,635,635,735,740,WN,1838,N740,60,65,45,-5,0,SAN,PHX,304,5,10,0,,0,0,0,0,0,0
2006,4,10,1,1748,1740,1857,1845,WN,2002,N319,69,65,57,12,8,SAN,PHX,304,3,9,0,,0,0,0,0,0,0
2006,4,10,1,1315,1315,1420,1425,WN,2289,N222,65,70,52,-5,0,SAN,PHX,304,5,8,0,,0,0,0,0,0,0
2006,4,10,1,1440,1440,1542,1550,WN,2355,N337,62,70,48,-8,0,SAN,PHX,304,4,10,0,,0,0,0,0,0,0
2006,4,10,1,1608,1555,1710,1705,WN,2356,N464,62,70,47,5,13,SAN,PHX,304,5,10,0,,0,0,0,0,0,0
2006,4,10,1,1200,1150,1305,1300,WN,2444,N795,65,70,47,5,10,SAN,PHX,304,5,13,0,,0,0,0,0,0,0
2006,4,10,1,1055,1055,1205,1200,WN,2479,N655WN,70,65,48,5,0,SAN,PHX,304,5,17,0,,0,0,0,0,0,0
2006,4,10,1,1905,1905,2005,2015,WN,2677,N778,60,70,50,-10,0,SAN,PHX,304,5,5,0,,0,0,0,0,0,0
2006,4,10,1,1735,1650,1850,1800,WN,2732,N385SW,75,70,60,50,45,SAN,PHX,304,5,10,0,,0,0,0,5,0,45
2006,4,10,1,2030,2030,2135,2140,WN,2853,N451,65,70,44,-5,0,SAN,PHX,304,3,18,0,,0,0,0,0,0,0
2006,4,10,1,1013,955,1435,1430,WN,886,N400,142,155,130,5,18,SAN,SAT,1129,3,9,0,,0,0,0,0,0,0
2006,4,10,1,1935,1935,2058,2055,WN,291,N382SW,83,80,70,3,0,SAN,SJC,417,3,10,0,,0,0,0,0,0,0
2006,4,10,1,2134,2130,2253,2245,WN,356,N772,79,75,68,8,4,SAN,SJC,417,2,9,0,,0,0,0,0,0,0
2006,4,10,1,800,800,915,920,WN,479,N204,75,80,60,-5,0,SAN,SJC,417,5,10,0,,0,0,0,0,0,0
2006,4,10,1,930,930,1048,1050,WN,844,N371,78,80,63,-2,0,SAN,SJC,417,2,13,0,,0,0,0,0,0,0
2006,4,10,1,1755,1755,1915,1915,WN,1092,N655WN,80,80,67,0,0,SAN,SJC,417,3,10,0,,0,0,0,0,0,0
2006,4,10,1,1235,1235,1353,1355,WN,1117,N778,78,80,60,-2,0,SAN,SJC,417,3,15,0,,0,0,0,0,0,0
2006,4,10,1,1610,1600,1725,1720,WN,1501,N751,75,80,65,5,10,SAN,SJC,417,2,8,0,,0,0,0,0,0,0
2006,4,10,1,1415,1410,1527,1530,WN,2099,N688SW,72,80,60,-3,5,SAN,SJC,417,4,8,0,,0,0,0,0,0,0
2006,4,10,1,1140,1135,1300,1255,WN,2457,N362,80,80,60,5,5,SAN,SJC,417,5,15,0,,0,0,0,0,0,0
